omega,alpha,beta
0.40104377891072557,0.21796584824882642,0.3988267219697678
0.3802081752981463,0.23089404235922856,0.3972392379177329
0.3830923896005301,0.21944385172984893,0.3974995208526606
0.3846749697039339,0.2444914771525801,0.3933038359980849
0.3858541362220641,0.24525725338475898,0.38182860105600924
0.36755115774758573,0.25282422750923095,0.4023721635014285
0.355716490512251,0.2500396173676852,0.39913212260707903
0.35877152140401547,0.2502607904215501,0.39793044381447173
0.3488413339283901,0.2492151411829145,0.41095152909843236
0.36050377570182507,0.2452948252091037,0.40311042312298545
0.3572825758675707,0.23301887470458152,0.4067827784269141
0.3519169143189863,0.2424985508724248,0.419123226569517
0.36496806986190167,0.22180981300518218,0.4215026014232359
0.367374266656638,0.20961166107489354,0.4397653628476536
0.34727048737676197,0.21285899282919757,0.4613836440323839
0.3366731282389371,0.2229894630866043,0.47933920271207753
0.3232318114900373,0.2393483904710406,0.4694321916500445
0.3156927771044715,0.23609740434675863,0.46001304688420996
0.31901260093391187,0.21431647494772335,0.47151302944559137
0.3227682272056855,0.2285437514664483,0.4684816641080151
0.31892324253815774,0.2229154356951923,0.45999561056419513
0.33610185338128107,0.21642873302898627,0.44483125928635014
0.33664017216957964,0.22912940772470428,0.4433493430546017
0.32987028833543147,0.24828852285488826,0.4558802381179609
0.32840683255533815,0.2533865030577304,0.4611695799334942
0.329077440652068,0.24679371062589744,0.44417320081547995
0.3236549357667457,0.23336483429609756,0.4441955148178369
0.3113427624626242,0.2312155643791791,0.4536293788447231
0.30454638846316523,0.25430929856020923,0.44414316422430744
0.3174923041581104,0.2469622178746486,0.45384131878034084
0.3357908899615661,0.2333897746536914,0.4523084067117841
0.3405595617773029,0.20695441333977604,0.4532836977350176
0.3264733605761859,0.21831307901063202,0.4607322846361869
0.3217211171600161,0.22617929054508898,0.4707760739706501
0.2942298284274167,0.21936457793939013,0.47864665338333356
0.2999349033315692,0.2021355394496849,0.47630303629089343
0.3245727328774527,0.19232777617603442,0.47439161902565663
0.31521798266186113,0.20229194576489287,0.47701177872579487
0.3145538656327773,0.2161153155432798,0.4799335378422387
0.3049086542641712,0.2131818363273104,0.4875427847004278
0.33138876458885064,0.20101620152390592,0.4619324877964879
0.35196714852303373,0.2187320469309598,0.4339489984166045
0.349923812547845,0.2268033257835079,0.4362133044051141
0.3372317248977223,0.22526037350673309,0.43351603050377935
0.34256396744963574,0.23012492940309565,0.4477956374375471
0.33843101434976736,0.22428797344750417,0.4493896334866799
0.3564487086199708,0.23111579938231905,0.4456262417718487
0.3606917306761265,0.22752941212163766,0.4548322930496412
0.35096602482945904,0.21660664654240736,0.45402900599385815
0.3497904434260313,0.21036658945151643,0.43251467455176074
0.3558998182785427,0.2139441295287558,0.4246705002388447
0.3534987737523133,0.22841311509490037,0.41676662401749076
0.38878915841461664,0.22579217424984777,0.3961848529481163
0.38751404569393233,0.2274220998676288,0.38515260694448383
0.37852341856309346,0.22693414506325152,0.3886109798670211
0.380727472351713,0.23694252641476932,0.38576508734125664
0.3483611740512418,0.2429728122019609,0.40577891367369373
0.3409130308153852,0.25699036649030743,0.40432513186482877
0.3463361936039292,0.25613419327021825,0.40922567062283877
0.35457383870026127,0.25665354760828396,0.3963174605340722
0.3521759231371904,0.2556178700245306,0.3841722463685392
0.3518317022917143,0.25941652857077413,0.38612258792119636
0.3602823119399222,0.28511211494629757,0.39390285769124184
0.37368638996652026,0.2734533665494918,0.3924715188002436
0.36816371400406206,0.2494453793950122,0.3862653103613133
0.3766568979831273,0.23584031685914603,0.40344425689924257
0.3537456436911949,0.23847970248877967,0.40117973071138274
0.3723105001426168,0.25687527098550017,0.39684660956807716
0.37755539678556,0.26988463313730177,0.39384411407147035
0.3727493233687357,0.27783613555292164,0.3780744117199184
0.3839761261833261,0.2838922174892713,0.3673429867691151
0.3947855793151109,0.2708783606379067,0.3488228411086551
0.39886247085006266,0.27237135771530974,0.35757398601457663
0.4072852922527968,0.26869852186154486,0.373690558767266
0.40293798532881775,0.2479165231624205,0.3871120785918363
0.39096242837852085,0.25196586872264726,0.377104867082035
0.3807438943983426,0.24065980637523685,0.38185439133897897
0.38616086779196357,0.2585707253399949,0.37237591869653414
0.35665600375345624,0.27593973194601246,0.3907731618399653
0.3437393458042649,0.2922557150164242,0.3945308672366021
0.3321731854213676,0.29489000599298487,0.3998560230227995
0.3353830110119683,0.27710681224609707,0.42092261176146795
0.33001045367532855,0.2816579991828653,0.41685999120423156
0.32993750046637393,0.28747710815881744,0.41706785758116033
0.33688088454436504,0.2898506158416023,0.4047824383252353
0.3547158812276025,0.28688111140063677,0.40350692294431845
0.35160099615598606,0.27869723407431535,0.37868661327661896
0.3749144043665015,0.2896000113640791,0.37269938746326736
0.3854234283229088,0.2779678011303332,0.3842195287567025
0.3835376120423532,0.26761149605131873,0.3881142178714037
0.37512252877266994,0.268430906101151,0.3862728247350307
0.3938778289706551,0.2440544211890726,0.37447664927806457
0.40178399749190685,0.2547318515342662,0.3816072748362651
0.4071221662065438,0.24329324740513997,0.3663440128421018
0.41319276795252424,0.2586310379510631,0.3562710684836867
0.39556095792382584,0.27497858141234266,0.3512934673287497
0.40775717027289793,0.2941149079955364,0.3454923581897892
0.39459782485081735,0.29329769429076724,0.33321640439395167
0.39736041491695795,0.2862003000969257,0.3549497731511876
0.4001453649831024,0.2742756337610852,0.3771528711202185
0.36936800294574035,0.2794578889191792,0.38318273519827756
0.3846361407258494,0.26700583775389136,0.37898964833294113
0.3732604369244829,0.2651095360822439,0.38408431064841647
0.38860383946243926,0.262372497669796,0.36823258303666495
0.39190816234222803,0.2660075781583458,0.3611327877687293
0.40043256789938897,0.24714880556789992,0.3696472560534958
0.3907205988566444,0.26192558457485826,0.3692249048251358
0.4052048306405035,0.26329359486970655,0.36205343125008127
0.3930710419292914,0.2709511961495182,0.343173643967501
0.3917893267786465,0.25989649549727184,0.344905487410568
0.4190000344917921,0.2741560296512239,0.34922113467021143
0.4387053374812313,0.2641459913582458,0.3289710755749536
0.4373760377820596,0.2504662080801869,0.31546688792074
0.440341994736356,0.25659449155525454,0.30530283967466915
0.4407768805379455,0.25775620503480207,0.32776733256211216
0.43453818787246346,0.26494669806945587,0.3185616780680529
0.4357374848742511,0.26972945350743954,0.3060392025745508
0.41475007500644223,0.28225330995757225,0.31253982260064944
0.4539785762429251,0.2565273632722704,0.31835190923308854
0.4701526400426113,0.23904005628635122,0.30999811331358285
0.47067715790819437,0.2383607191131059,0.3057809368212369
0.4675919482658345,0.2304278391658567,0.3232714953240129
0.4615262000641246,0.21381242952781152,0.33744197682089366
0.4618351810695554,0.22552345448307876,0.3371988365097159
0.45470767135958096,0.21196504344336417,0.3521239527172324
0.44854336995567845,0.22122701824669405,0.35233902631515945
0.456566251657667,0.2250600857314676,0.33518450800200733
0.4657060883943486,0.21713811544798597,0.32931088868946484
0.4494808539115348,0.23353110513111988,0.33633157920487056
0.4286287359423906,0.22330393360598652,0.3402331256530696
0.4304626737621898,0.20779322164427558,0.3608592409287187
0.44092618217382346,0.20219403469571692,0.381591795379883
0.4333703355975887,0.18682021344637784,0.3769299645333347
0.42283040933584937,0.1857342493385659,0.38456537886103304
0.4227942341717351,0.2054106043848817,0.37788078035931094
0.40649170965623316,0.20599589942236504,0.39631525760808795
0.4173144422782889,0.2303886187055807,0.3809296172023906
0.40266090057125253,0.24306036994211003,0.3857467302716599
0.3929875939463152,0.25092758437510426,0.38313186132488075
0.4001859869186784,0.25764280141806256,0.37875138442574363
0.38165379948760125,0.26187395179803236,0.3819220512217086
0.3753644520050799,0.25975672498510516,0.3797973938902715
0.3551185445332632,0.26994297661956906,0.38976424190836106
0.3565355338524309,0.30039671950237934,0.3872200303249874
0.3624952209341597,0.2977337464943704,0.3932229445501682
0.35940833993344395,0.2704264855732489,0.3857809764144318
0.37259932949200963,0.2511256356175248,0.38402202875045144
0.3885704480800635,0.2143650845213231,0.4061626376712951
0.39401466152256304,0.1975049930406536,0.3996483809214992
0.364649660411902,0.22102347178162546,0.39646683125836146
0.3404800509342425,0.2206015532092315,0.41763239897621773
0.34744913409508665,0.20711519626461392,0.42646491541751735
0.340962156794372,0.21182047248091376,0.4228494150056788
0.3384605201687331,0.19879669344935932,0.4469803972013802
0.3558702424687958,0.19062742723153084,0.44638957303720195
0.36534040545941665,0.19983543276408824,0.43661009451260924
0.3662718600523661,0.2103424035364434,0.4048858773636173
0.3966653868222348,0.20221689383816668,0.4054339289319845
0.38933531478368566,0.2304777842377589,0.41345588502200054
0.38507076436762155,0.21747016734878383,0.4243022535103443
0.3826787534978977,0.2006295092771695,0.4308331408332889
0.3793269680934694,0.200390244084275,0.42651450427542315
0.38340689463415323,0.19141223205428026,0.41475393392365506
0.38092712329200423,0.17796708065364908,0.4148142933686573
0.3961067355577089,0.20553248412857358,0.4307887195742262
0.36771212620447513,0.20106461505191925,0.40945644157212235
0.3995206796447167,0.202027922094797,0.40817046105180904
0.40706956602766414,0.19265188353147417,0.4028537760775872
0.39452599077421724,0.23422312848529767,0.38647402940630987
0.4092557542000886,0.23115167827525848,0.3914181562213531
0.4157449616038907,0.21651779575512728,0.3989690055670684
0.39300046420226414,0.19955541687888004,0.3805244069417492
0.4024358482424043,0.21962981887661265,0.3724788638127988
0.40976536663110297,0.21305580086584003,0.3789626389458771
0.4013875449550121,0.23091784981312669,0.38086277390590006
0.37929278756607765,0.24767921775166846,0.3943397961057426
0.36520361990098266,0.25684095182886235,0.38058480452922605
0.3994688817588674,0.23614951950387286,0.39478127788319134
0.401968603742668,0.2150908950818299,0.3841080887260329
0.3941832333256809,0.2377111153233233,0.385414922609754
0.37103687435721266,0.23105097879557798,0.3956543196108707
0.3607727036502602,0.2347573961056294,0.39319623581078395
0.3476417517522785,0.23074424890515954,0.40896399311108717
0.3723385977134966,0.2192934497256517,0.4177039780123576
0.3559651615680137,0.2391950198914884,0.4171532589579579
0.34685896968655205,0.24803434689162107,0.4156468887744912
0.3445231879682213,0.2496154574007048,0.4263201655051793
0.35376056360023855,0.25280096620094394,0.4106874071004148
0.34789369231432377,0.24614369893418875,0.4087476115760693
0.3382122264982417,0.2483626014906992,0.4095182827104405
0.35526970680506315,0.24348992715652573,0.42171743795406513
0.3505374342429328,0.25223122026726064,0.40954778570734107
0.3488409982798895,0.24765199655385448,0.41589679020448406
0.3530177734944514,0.2517019520542074,0.4246402899916185
0.34667331342644003,0.28386705614452407,0.41963034100584773
0.33939674587560364,0.28028335421430733,0.4191039512198237
0.3288150346816151,0.29185190131950844,0.43152874651743767
0.3175504413141448,0.28660516925837776,0.44369192506967625
0.32315393452416624,0.2807964545345062,0.44090458296638513
0.3263355807935451,0.29227301930651883,0.4151152687810943
0.3197777660198048,0.2809642965486084,0.44865986635999966
0.30983533546646397,0.2747067233068316,0.4551757591886254
0.331397712508045,0.23609107128900034,0.46116132935886756
0.32923709158606906,0.23380720854534742,0.4675694667882589
0.31380664470609443,0.22679943758741702,0.48696542928293335
0.28614024218872885,0.247042266811708,0.4891161104286163
0.28715844886636954,0.24652009845810252,0.46690355103730447
0.2989310297604675,0.22787280067905802,0.4677823168040306
0.3239562647693426,0.2370959952897215,0.44468666260776357
0.3259061440262674,0.25349915432548875,0.43610574319129497
0.33105417525994196,0.2601636674508741,0.43189164401466473
0.3431081037075459,0.2574621828612764,0.42993046443172117
0.32371273266495676,0.2575115794219969,0.4487078536774734
0.33824652960567436,0.2519675265369644,0.4225800718868373
0.3356624931693771,0.25430943128585665,0.43981473448402897
0.32647795140775016,0.2240964298167675,0.44138653595930616
0.3370441275519638,0.21979834069554963,0.4572726386100578
0.3492930117948841,0.2141994634025497,0.455408628681791
0.33130307007134824,0.22726866118858732,0.4616434173514832
0.3225963720689311,0.2216889509347401,0.4717782851484766
0.3172253968970187,0.21853670179703438,0.47553183919786524
0.32431689783616313,0.21162553237192827,0.46570975008196625
0.31933843621285324,0.20941377198387964,0.4660586854342197
0.32937515825421565,0.22634146073697536,0.4631501825729284
0.32275936176727493,0.2530293838114324,0.4607237638814852
0.31900080163230426,0.2531664829376438,0.44401393852537235
0.323751364542008,0.24438875957723477,0.4408879139392401
0.30915534379825393,0.22662062373052166,0.4676376995341483
0.3138895324825848,0.21235054473664933,0.4750653799134776
0.3124003331751739,0.207019835494258,0.4786844447382248
0.3109337468660266,0.20224839359501853,0.4799691237790645
0.3123866842896619,0.20589007450042648,0.4889450688526483
0.3006109180839024,0.20763376381992069,0.5028169872412822
0.30155256825220994,0.20501779069411197,0.48235721069877907
0.2972245290932587,0.23563342111721067,0.4709633697082657
0.3037812553096837,0.2455787681038788,0.4739307452120975
0.3088349286555023,0.24155642162371704,0.4827196577494633
0.3352092585615923,0.23000519447424397,0.4554729094500942
0.3521912037664669,0.2249297344221826,0.43444831942938905
0.34615771384904587,0.22189712492293578,0.44957867090318376
0.33941029061028005,0.2131148121183567,0.4582607252319878
0.33547394981503276,0.24354206412561913,0.4631842393268776
0.35497773923074766,0.22750278687132458,0.4453544919958156
0.3456323996102141,0.21257333519554886,0.44016658013720256
0.3577443503094069,0.21403886906972652,0.44822841864879714
0.34908494825697844,0.2128364569392597,0.42851140707604385
0.3503587877367881,0.22350094429694697,0.4278493996682444
0.338821991107267,0.21556787917141124,0.44275160040046785
0.32276512377065003,0.22429184898019247,0.454005744292478
0.3183793011830832,0.21777774395462093,0.4711934832382827
0.30613884514831835,0.20098642797127303,0.48863699116594067
0.31923647212169337,0.19349016194109875,0.46541794182639434
0.3230805316593247,0.20265715197727388,0.4602137431949932
